Feature_1,Feature_2,Feature_3,Feature_4,Target
0.6771206397350094,0.6057792494526903,0.36459372819754,0.2178925542549901,1.0
0.9880359661555919,0.45400162119611487,0.688274235780237,0.14055296757836078,1.0
0.4855896996593978,0.027536719869465487,0.50545511791045,0.9640174071177023,1.0
0.3842067129858002,0.03899601257491159,0.03095579091934353,0.3879867599468695,1.0
0.16002493646319405,0.023352096328185912,0.7562136139501768,0.4585230088818907,2.0
0.2892447719726545,0.9000831830164807,0.11613896020052561,0.9559188289553192,0.0
0.3139667173773528,0.8884036723086812,0.6029428764794615,0.8267073597414875,1.0
0.9840131632104643,0.2884054378187457,0.961135485407593,0.38948189490242036,1.0
0.3855119047369223,0.3403871042545057,0.5414076073475852,0.1541450431784871,1.0
0.5537114853580112,0.541704812410004,0.76190181260487,0.8336499619375856,1.0
0.44044135031242404,0.30233324935149375,0.25933489731709447,0.19462383670487193,0.0
0.05764758219902488,0.34244797883471334,0.27024769213078326,0.9664173858664074,0.0
0.5577088262500439,0.34727703903050755,0.580467600993696,0.1391967013456955,1.0
0.4440437492022029,0.6262343214210638,0.4888978317924514,0.40177880065432425,1.0
0.9938483888996982,0.880314762148927,0.6234059581594401,0.5693773611822828,1.0
0.620660479824584,0.20131210782243325,0.3951377432643186,0.03945953289089932,0.0
0.47554603748682667,0.5430245839576632,0.2277497361032096,0.9640288471655137,0.0
0.909454610937242,0.7221432354559059,0.5333866287653626,0.869969159647685,2.0
0.1306523438234629,0.790509794274885,0.1248208139668483,0.7942106625494054,1.0
0.27576756825135695,0.8770905810181889,0.9440420938253978,0.14879596940511564,1.0
0.4626756050653935,0.9809873781626851,0.4834074359731466,0.8635475225145451,0.0
0.5887315221313199,0.37532990791960186,0.2857835555258702,0.20322309108608727,0.0
0.7617981913776972,0.3865405068230279,0.5112754622007512,0.4923254800011819,2.0
0.5772790292331312,0.8655771456245522,0.9807393435834294,0.40758420857381694,1.0
0.8275189221063031,0.7645277946547177,0.5735289514555733,0.9560471436119331,2.0
0.20047451552840279,0.10926421030962141,0.8539619669554221,0.4391498166337483,2.0
0.8469688542070605,0.8930902051954149,0.06245759361907144,0.8834647629860607,0.0
0.4483190553694222,0.5104324890042322,0.6265925110932102,0.9263826067300868,1.0
0.01911609442976403,0.4768434683178171,0.6877220424305607,0.7227069576982285,2.0
0.692532431537108,0.13443512940812186,0.29939558837168123,0.35871552541701346,1.0
0.804437207679505,0.278759872414553,0.21070496386720317,0.9574480190380962,1.0
0.0088632851134689,0.9978208556819782,0.6768212988573956,0.8284692994491171,1.0
0.29461939634619316,0.014315277667059978,0.73786951856153,0.8341445970006758,2.0
0.7404761319535191,0.1428502873008386,0.7534279222569691,0.768922782107641,2.0
0.6585405156700549,0.7661159327955862,0.8459214396777321,0.6136041142374584,2.0
0.08860471396967906,0.48762780966721087,0.07764933467160506,0.40754303103243084,1.0
0.40710648912562764,0.06600984414024158,0.3488205339694793,0.11099809879131484,0.0
0.8082352100092222,0.9476880259644708,0.0723164752579386,0.9551152072917014,0.0
0.5225765993367452,0.2995656779538739,0.07686207527616351,0.5006242680704178,0.0
0.7945155444907487,0.7070864772666982,0.05022601146397376,0.07290183536790351,1.0
0.4028732826326371,0.2952904940479433,0.23238432305604784,0.2810044989087136,0.0
0.8034827432968846,0.9292280536318539,0.4051026945275664,0.9061110021324971,0.0
0.32149570124788196,0.4764369863437916,0.22602899781599972,0.640476042175844,0.0
0.9789811151748089,0.6034930960433786,0.35781408411354887,0.6478174459905284,1.0
0.12292067846538757,0.8886590802653986,0.5030839507798364,0.44934974203964206,2.0
0.5858647884535192,0.6247838627894025,0.07177580622651303,0.6826172212234024,1.0
0.24193168031552958,0.7139526325065898,0.8225347943841967,0.8039585075525203,2.0
0.5525009674078891,0.5201698923107512,0.14287596133941172,0.7753461504031356,0.0
0.27140938044671437,0.49669542281794654,0.2842740929275167,0.13382836299969314,1.0
